"UO";"EIXO";"ANO";"MES";"SIGLA";"FTE";"DS_FONTE_RECURSO";"CO";"DS_ACOMPANHAMENTO";"PROG";"NOME DO PROGRAMA";"PAOE";"NOME DA ACAO";"FUNCAO";"DS_FUNCAO";"SUBFUNCAO";"DS_SUBFUNCAO";"GR";"VL_ORCADO_INICIAL";"VL_PED";"VL_ORCADO_ATUAL";"VL_EMPENHADO";"VL_LIQUIDADO";"VL_PAGO";"VL_BLOQUEADO";"VL_CONTINGENCIADO";"VL_INDISPONIVEL";"SALDO"
"18101";2;2025;"valr_junho";"SEADI";"2500";"Recursos não Vinculados de Impostos - EA";0;"Código Padrão";34;"Abastecimento Agroalimentar ";2284;"Suporte a Comercialização da Produção Agropecuária, Extrativista, Florestal e Agroindustrial";20;"Agricultura";605;"Abastecimento";4;0;92500;345805,91;92500;0;0;0;0;0;253305,91
"21101";4;2025;"valr_junho";"SEINF";"2501";"Outros Recursos não Vinculados - EA";150;"Recursos Próprio da Entidade - UOS";43;"Infraestrutura em Obras Públicas e Urbanismo ";3467;"Construção de Prédios Públicos";4;"Administração";451;"Infraestrutura Urbana";4;0;16440,96;253110,47;16440,96;0;0;0;0;0;236669,51
"19103";7;2025;"valr_junho";"PMRR";"2706";"Transferência Especial da União - EA";3110;"Emendas Parlamentares Individuais - União";37;"Segurança e Defesa do Cidadão";3494;"Construção de Quartéis e Casas de Apoio da PMRR";6;"Segurança Pública";181;"Policiamento";4;0;0;0;0;0;0;0;0;0;0
"18101";2;2025;"valr_junho";"SEADI";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";73;"Desenvolvimento e Fortalecimento da Agropecuária";3557;"Aparelhamento do Prédio da SEADI";20;"Agricultura";122;"Administração Geral";4;1000000;468237,42;1000000;468237,42;0;0;0;0;0;531762,58
"18501";1;2025;"valr_junho";"CODESAIMA";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4157;"Manutenção e Conservação de Bens  Imóveis da CODESAIMA";16;"Habitação";122;"Administração Geral";4;100000;0;10000;0;0;0;0;0;0;10000
"22102";1;2025;"valr_junho";"OE";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";69;"Gestão de Patrimônio";2498;"Aumento de Capital em Empresas Estatais";28;"Encargos Especiais";845;"Outras Transferências";5;1000;778338,76;779338,76;778338,76;778338,76;778338,76;0;0;0;1000
"13601";1;2025;"valr_junho";"FUNDEPRO/RR";"2759";"Recursos Vinculados a Fundos - EA";0;"Código Padrão";15;"Segurança e Defesa do Estado";2261;"Operacionalização do Fundo Especial da Procuradoria-Geral do Estado de Roraima - FUNDEPRO/RR";3;"Essencial à Justiça";92;"Representação Judicial e Extrajudicial";1;0;2311,82;2311,82;2311,82;2311,82;2311,82;0;0;0;0
"20601";5;2025;"valr_junho";"FUNSESAU";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";38;"Vigilância em Saúde";2176;"Implementação de Ações das Vigilâncias Epidemiológica e Ambiental para a Prevenção e o Controle de Doenças";10;"Saúde";305;"Vigilância Epidemiológica";3;2862106,05;0;2862106,05;0;0;0;0;0;0;2862106,05
"18101";2;2025;"valr_junho";"SEADI";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";73;"Desenvolvimento e Fortalecimento da Agropecuária";2447;"Gestão da Política Estadual do Agronegócio";4;"Administração";608;"Promoção da Produção Agropecuária";3;1552400;1118078,6;1714900;818128,6;162500;162500;0;0;0;596821,4
"18301";2;2025;"valr_junho";"ITERAIMA";"1501";"Outros Recursos não Vinculados";150;"Recursos Próprio da Entidade - UOS";35;"Regularização Fundiária";3512;"Gestão e Regularização de Áreas de Propriedade do Estado";21;"Organização Agrária";632;"Colonização";3;42500;1802,73;22500;1802,73;802,73;802,73;0;0;0;20697,27
"13401";1;2025;"valr_junho";"RADIORAIMA";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";13;"Divulgação e Difusão de Informações";2018;"Operacionalização das Ações de Radiodifusão e de Multiplataformas Digitais na Internet";24;"Comunicações";722;"Telecomunicações";3;1745300;362965,97;1210300;362965,97;170383;129169,02;0;0;0;847334,03
"20601";5;2025;"valr_junho";"FUNSESAU";"1500";"Recursos não Vinculados de Impostos ";1002;"Ações e Serviços Públicos de Saúde - ASPS";78;"Atenção Integral à Saúde";2435;"Regulação em Saúde Integrada aos Serviços do SUS";10;"Saúde";302;"Assistência Hospitalar e Ambulatorial";3;27122283;17100972,58;23622283;17100972,58;13485209,36;13445609,36;0;0;0;6521310,42
"19102";7;2025;"valr_junho";"CBMRR";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";12;"Prevenção, Combate a Sinistro e Defesa Civil ao Cidadão";2016;"Execução das Atividades de Defesa Civil";6;"Segurança Pública";182;"Defesa Civil";3;2290000;24645,03;2290000;24645,03;24645,03;6665,01;0;0;0;2265354,97
"16101";1;2025;"valr_junho";"SEPLAN";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4510;"Ações de Informática da SEPLAN";4;"Administração";122;"Administração Geral";3;741155;196080;741155;133500;37495,76;26271,68;0;0;0;545075
"26601";7;2025;"valr_junho";"FUNPER";"2712";"Transferências Fundo a Fundo de Recursos do Fundo Penitenciário - FUNPEN - EA ";0;"Código Padrão";36;"Gestão do Sistema Penitenciário";2386;"Operacionalização do Fundo Penitenciário do Estado de Roraima - FUNPER";14;"Direitos à Cidadania";421;"Custódia e Reintegração Social";3;0;1095237,57;6981908,25;1095237,57;1046420,57;1046420,57;0;0;0;5886670,68
"23101";3;2025;"valr_junho";"SETRABES";"2500";"Recursos não Vinculados de Impostos - EA";0;"Código Padrão";85;"Desenvolvimento Social";2468;"Gerenciamento da Casa da Mulher Brasileira";8;"Assistência Social";244;"Assistência Comunitária";3;0;0;10639,86;0;0;0;0;0;0;10639,86
"17101";6;2025;"valr_junho";"SEED";"2500";"Recursos não Vinculados de Impostos - EA";0;"Código Padrão";80;"Desenvolvimento da Educação Básica";3576;"Transferências Discricionárias da Educação";12;"Educação";847;"Transferência para a Educação Básica";3;0;0;0;0;0;0;0;0;0;0
"18301";1;2025;"valr_junho";"ITERAIMA";"2501";"Outros Recursos não Vinculados - EA";150;"Recursos Próprio da Entidade - UOS";10;"Apoio Administrativo";4513;"Ações de Informática do ITERAIMA";21;"Organização Agrária";122;"Administração Geral";3;0;0;0;0;0;0;0;0;0;0
"23601";3;2025;"valr_junho";"FEAS";"1707";"Transferências da União - inciso I do art. 5º da Lei Complementar 173/2020";0;"Código Padrão";55;"Proteção Social Especial";2540;"Proteção Social Especial em Situações de Emergência e/ou Estado de Calamidade Pública";8;"Assistência Social";244;"Assistência Comunitária";3;0;0;0;0;0;0;0;0;0;0
"36101";1;2025;"valr_junho";"SEGOD";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";18;"Gestão do Planejamento Governamental";2527;"Governo Digital";4;"Administração";126;"Tecnologia da Informação";4;8128000;0;6728000;0;0;0;0;0;0;6728000
"34101";1;2025;"valr_junho";"SECULT";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4259;"Manutenção de Serviços de Transportes da SECULT";13;"Cultura";122;"Administração Geral";4;100000;0;100000;0;0;0;0;0;0;100000
"18101";2;2025;"valr_junho";"SEADI";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";34;"Abastecimento Agroalimentar ";2494;"Suporte ao Processamento de Identificação da Produção Agropecuária, Extrativista, Florestal e Agroindustrial";20;"Agricultura";605;"Abastecimento";4;30000;0;30000;0;0;0;0;0;0;30000
"19103";1;2025;"valr_junho";"PMRR";"1700";"Outras Transferências de Convênios ou Instrumentos Congêneres da União";3120;"Emendas Parlamentares de Bancada - União";10;"Apoio Administrativo";4316;"Manutenção de Serviços Administrativos Gerais da PMRR";6;"Segurança Pública";122;"Administração Geral";4;0;2996982,1;2996982,1;0;0;0;0;0;0;0
"17101";1;2025;"valr_junho";"SEED";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4411;"Administração de Recursos Humanos da SEED";4;"Administração";122;"Administração Geral";3;8680;47400;258680;47400;47400;47400;0;0;0;211280
"17301";1;2025;"valr_junho";"IERR";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4473;"Administração de Recursos Humanos do IERR";12;"Educação";122;"Administração Geral";3;2800;1800;2800;1800;982,92;982,92;0;0;0;1000
"18101";2;2025;"valr_junho";"SEADI";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";73;"Desenvolvimento e Fortalecimento da Agropecuária";3385;"Implantação de Projetos de Fortalecimento de Novas Técnicas para o Extrativismo Sustentável";20;"Agricultura";608;"Promoção da Produção Agropecuária";3;59800;0;59800;0;0;0;0;0;0;59800
"17201";6;2025;"valr_junho";"UERR";"2570";"Transferências do Governo Federal - Convênios e Instrumentos Congêneres vinculados à Educação - EA";0;"Código Padrão";67;"Desenvolvimento da Educação Superior";2314;"Desenvolvimento do Ensino Superior";12;"Educação";364;"Ensino Superior";3;0;0;243660,88;0;0;0;0;0;0;243660,88
"23601";3;2025;"valr_junho";"FEAS";"2660";"Transferência de Recursos do Fundo Nacional de Assistência Social - FNAS - EA";0;"Código Padrão";93;"Planejamento e Gestão das Políticas de Assistência Social";2539;"Gestão do Cadastro Único no Sistema Único da Assistência Social";8;"Assistência Social";122;"Administração Geral";3;0;0;0;0;0;0;0;0;0;0
"18301";1;2025;"valr_junho";"ITERAIMA";"1501";"Outros Recursos não Vinculados";150;"Recursos Próprio da Entidade - UOS";10;"Apoio Administrativo";4213;"Manutenção de Serviços de Transportes do ITERAIMA";21;"Organização Agrária";122;"Administração Geral";3;250000;231755,34;250000;231755,34;31755,34;31755,34;0;0;0;18244,66
"20601";1;2025;"valr_junho";"FUNSESAU";"1500";"Recursos não Vinculados de Impostos ";1002;"Ações e Serviços Públicos de Saúde - ASPS";10;"Apoio Administrativo";4217;"Manutenção de Serviços de Transportes da SESAU";10;"Saúde";122;"Administração Geral";3;1284404;232475,46;1284404;232475,46;232475,46;232475,46;0;0;0;1051928,54
"18303";1;2025;"valr_junho";"IATER-RR";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4172;"Manutenção e Conservação de Bens Imóveis do IATER";20;"Agricultura";122;"Administração Geral";3;2398000;830000;2398000;830000;461697,45;361697,45;0;0;0;1568000
"17101";6;2025;"valr_junho";"SEED";"1500";"Recursos não Vinculados de Impostos ";1001;"Manutenção e Desenvolvimento do Ensino - MDE";80;"Desenvolvimento da Educação Básica";2194;"Manutenção e Fortalecimento do Ensino Fundamental";12;"Educação";361;"Ensino Fundamental";3;123827685;116592096,7;126417531,91;116047613,02;87653419,58;73831962,78;0;0;0;9825435,21
"22301";1;2025;"valr_junho";"JUCERR";"1501";"Outros Recursos não Vinculados";150;"Recursos Próprio da Entidade - UOS";10;"Apoio Administrativo";4234;"Manutenção de Serviços de Transportes da JUCERR";23;"Comércio e Serviço";122;"Administração Geral";3;43060;25000;43060;25000;3007,46;3007,46;0;0;0;18060
"12601";1;2025;"valr_junho";"FUNDEJURR";"1759";"Recursos Vinculados a Fundos";0;"Código Padrão";3;"Prestação Jurisdicional da Justiça Estadual";2430;"Desenvolvimento e Capacitação  de Servidores e Magistrados";2;"Judiciária";61;"Ação Judiciária";3;2170000;656410,97;2170000;656410,97;377932,56;377932,56;0;0;0;1513589,03
"12601";1;2025;"valr_junho";"FUNDEJURR";"1759";"Recursos Vinculados a Fundos";0;"Código Padrão";3;"Prestação Jurisdicional da Justiça Estadual";2124;"Gestão das Atividades do FUNDEJURR";2;"Judiciária";61;"Ação Judiciária";3;640000;9641138,16;9995000;9641138,16;9159869,19;9159869,19;0;0;0;353861,84
"18605";2;2025;"valr_junho";"FUNDEFER  ";"1759";"Recursos Vinculados a Fundos";0;"Código Padrão";82;"Gestão Ambiental e Promoção do Desenvolvimento Sustentável";2388;"Operacionalização do Fundo de Desenvolvimento Florestal do Estado de Roraima";18;"Gestão Ambiental";541;"Preservação e Conservação Ambiental";3;1000;0;1000;0;0;0;0;0;0;1000
"32101";3;2025;"valr_junho";"DPE";"2700";"Outras Transferências de Convênios ou Instrumentos Congêneres da União - EA";0;"Código Padrão";96;"Prestação da Defesa Jurídica e da Cidadania aos Necessitados";2259;"Assistência Jurídica Gratuita ao Cidadão";14;"Direitos à Cidadania";422;"Direitos Individuais, Coletivos e Difusos";3;0;257872,59;307920,75;239728,59;22615,02;22615,02;0;0;0;50048,16
"17101";6;2025;"valr_junho";"SEED";"1500";"Recursos não Vinculados de Impostos ";1001;"Manutenção e Desenvolvimento do Ensino - MDE";80;"Desenvolvimento da Educação Básica";2537;"Manutenção de Serviços de Transporte Escolar - Ensino Médio";12;"Educação";362;"Ensino Médio";3;46030968;32665381,42;46030968;32665381,42;24612545,88;20502010,02;0;0;0;13365586,58
"21101";4;2025;"valr_junho";"SEINF";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";48;"Transmissão, Distribuição e Comercialização de Energia Elétrica";3450;"Execução e Gestão de Projetos de Infraestrutura em Energia Elétrica";25;"Energia";752;"Energia Elétrica";4;22864976,15;12704678,76;17501249,67;12464178,76;8807812,9;8726328,26;0;0;0;4796570,91
"17101";6;2025;"valr_junho";"SEED";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";30;"Desenvolvimento do Desporto e do Lazer";2275;"Apoio a Eventos Desportivos e de Lazer Comunitário";27;"Desporto e Lazer";812;"Desporto Comunitário";4;0;0;150000;0;0;0;0;0;0;150000
"18303";2;2025;"valr_junho";"IATER-RR";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";34;"Abastecimento Agroalimentar ";2509;"Organização da Produção e Abastecimento de Centrais de Distribuição de Produtos da Agricultura Familiar       ";20;"Agricultura";605;"Abastecimento";4;800000;550000;800000;550000;0;0;0;0;0;250000
"25101";1;2025;"valr_junho";"MPE";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";4;"Defesa da Ordem Jurídica e dos Interesses Sociais e Individuais Indisponíveis";2182;"Garantia dos Direitos Difusos e Coletivos";3;"Essencial à Justiça";91;"Defesa da Ordem Jurídica";4;1010000;491239,87;1010000;491239,87;285784,74;285154,09;0;0;0;518760,13
"34101";3;2025;"valr_junho";"SECULT";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";31;"Proteção, Produção e Difusão Cultural";3544;"Construção de Unidades e Áreas de Lazer Componentes do Patrimônio Cultural";13;"Cultura";392;"Difusão Cultural";4;80000;0;80000;0;0;0;0;0;0;80000
"21101";4;2025;"valr_junho";"SEINF";"1700";"Outras Transferências de Convênios ou Instrumentos Congêneres da União";3120;"Emendas Parlamentares de Bancada - União";47;"Geração de Energia";3523;"Execução e Gestão de Projetos de Infraestrutura de Geração de Energia por Fontes Alternativas";25;"Energia";752;"Energia Elétrica";4;4892546;0;4892546;0;0;0;0;0;0;4892546
"19102";7;2025;"valr_junho";"CBMRR";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";12;"Prevenção, Combate a Sinistro e Defesa Civil ao Cidadão";2050;"Prevenção e Combate a Sinistros";6;"Segurança Pública";182;"Defesa Civil";4;350000;0;350000;0;0;0;0;0;0;350000
"13104";1;2025;"valr_junho";"SECOM";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4305;"Manutenção de Serviços Administrativos Gerais da SECOM";4;"Administração";122;"Administração Geral";4;220000;0;220000;0;0;0;0;0;0;220000
"18201";2;2025;"valr_junho";"FEMARH";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";82;"Gestão Ambiental e Promoção do Desenvolvimento Sustentável";2503;"Apoio ao Sistema Estadual de Unidade de Conservação - SEUC/RR";18;"Gestão Ambiental";542;"Controle Ambiental";4;100000;0;100000;0;0;0;0;0;0;100000
"18101";2;2025;"valr_junho";"SEADI";"2706";"Transferência Especial da União - EA";3110;"Emendas Parlamentares Individuais - União";73;"Desenvolvimento e Fortalecimento da Agropecuária";2208;"Apoio ao Desenvolvimento da Produção Vegetal";20;"Agricultura";608;"Promoção da Produção Agropecuária";4;0;674800;926174;674800;0;0;0;0;0;251374
"35101";1;2025;"valr_junho";"SELC ";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";18;"Gestão do Planejamento Governamental";2526;"Gestão de Licitação e Contratação";4;"Administração";122;"Administração Geral";1;9958449;5064950,38;9958449;5064950,38;4953931,41;4667907,15;0;0;0;4893498,62
"32101";3;2025;"valr_junho";"DPE";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";96;"Prestação da Defesa Jurídica e da Cidadania aos Necessitados";2259;"Assistência Jurídica Gratuita ao Cidadão";14;"Direitos à Cidadania";422;"Direitos Individuais, Coletivos e Difusos";1;68067671;72349678,73;73327519,07;71686377,5;39901624,1;34667489,48;0;0;0;977840,34
"18303";1;2025;"valr_junho";"IATER-RR";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4372;"Manutenção de Serviços Administrativos Gerais do IATER";20;"Agricultura";122;"Administração Geral";2;70000;0;70000;0;0;0;0;0;0;70000
"23604";3;2025;"valr_junho";"FET/RR";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";54;"Mais Emprego";2487;"Fortalecimento da Política do Trabalho, Emprego e Renda";11;"Trabalho";331;"Proteção e Benefícios ao Trabalhador";3;273066;287066;293066;287066;31139,74;24094,99;0;0;0;6000
"22301";1;2025;"valr_junho";"JUCERR";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4334;"Manutenção de Serviços Administrativos Gerais da JUCERR";23;"Comércio e Serviço";122;"Administração Geral";3;350000;0;0;0;0;0;0;0;0;0
"18201";1;2025;"valr_junho";"FEMARH";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4233;"Manutenção de Serviços de Transportes da FEMARH-RR";18;"Gestão Ambiental";122;"Administração Geral";3;550000;0;550000;0;0;0;0;0;0;550000
"19601";7;2025;"valr_junho";"FREBOM";"2759";"Recursos Vinculados a Fundos - EA";0;"Código Padrão";12;"Prevenção, Combate a Sinistro e Defesa Civil ao Cidadão";2449;"Operacionalização do Fundo de Reequipamento do CBMRR - FREBOM/RR";6;"Segurança Pública";182;"Defesa Civil";3;0;1302379,26;3070000;1138000;128326,23;128326,23;0;0;0;1767620,74
